School,Close Contact,Positive Case,Suspected Case,Total
Alcova ES,31,0,4,35
Alford ES,1,0,0,1
Anderson-Livsey ES,0,0,0,0
Annistown ES,0,0,0,0
Arcado ES,21,2,0,23
Archer HS,131,2,2,135
Baggett ES,11,0,0,11
Baldwin ES,0,0,0,0
Bay Creek MS,6,0,0,6
Beaver Ridge ES,0,0,0,0
Benefield ES,1,1,0,2
Berkeley Lake ES,5,3,0,8
Berkmar HS,9,1,2,12
Berkmar MS,9,0,0,9
Bethesda ES,0,0,0,0
Britt ES,0,0,0,0
Brookwood ES,3,0,0,3
Brookwood HS,36,0,0,36
Buice Center,9,0,0,9
Burnette ES,0,0,0,0
Camp Creek ES,0,0,0,0
Cedar Hill ES,3,2,1,6
Centerville ES,2,0,0,2
Central Gwinnett HS,0,0,0,0
Chattahoochee ES,13,2,0,15
Chesney ES,0,0,0,0
Coleman MS,0,0,0,0
Collins Hill HS,1,0,0,1
Cooper ES,5,0,0,5
Corley ES,0,0,0,0
Couch MS,2,1,0,3
Craig ES,18,3,0,21
Creekland MS,3,0,1,4
Crews MS,3,0,0,3
Dacula ES,3,0,0,3
Dacula HS,0,0,1,1
Dacula MS,22,0,0,22
Discovery HS,1,0,0,1
Duluth HS,74,6,1,81
Duluth MS,2,0,0,2
Duncan Creek ES,2,0,0,2
Dyer ES,4,0,1,5
Ferguson ES,15,1,1,17
Five Forks MS,1,1,3,5
Fort Daniel ES,20,0,0,20
Freeman's Mill ES,0,0,0,0
GIVE East,13,0,1,14
GIVE West,0,0,0,0
Grace Snell MS,0,0,0,0
Graves ES,4,2,0,6
Grayson ES,3,0,0,3
Grayson HS,29,4,1,34
Gwin Oaks ES,5,0,0,5
Gwinnett Online Campus,0,0,0,0
"Gwinnett School of Mathematics, Science, and Technology",2,0,0,2
Harbins ES,1,0,0,1
Harmony ES,0,0,0,0
Harris ES,0,0,0,0
Head ES,0,0,0,0
Hopkins ES,4,0,0,4
Hull MS,0,0,0,0
International Transition Center,0,0,0,0
Ivy Creek ES,4,0,0,4
Jackson ES,1,0,0,1
Jenkins ES,16,1,0,17
Jones MS,3,0,0,3
Jordan MS,0,0,0,0
Kanoheda ES,0,0,0,0
Knight ES,11,1,0,12
Lanier HS,63,0,0,63
Lanier MS,16,0,1,17
Lawrenceville ES,4,1,0,5
Level Creek ES,11,0,0,11
Lilburn ES,0,0,0,0
Lilburn MS,3,0,1,4
Lovin ES,2,0,0,2
Magill ES,22,0,0,22
Mason ES,2,0,1,3
Maxwell HS of Technology,1,0,0,1
McClure Health Science HS,5,0,2,7
McConnell MS,4,0,0,4
McKendree ES,28,1,0,29
Meadowcreek ES,0,0,0,0
Meadowcreek HS,7,0,1,8
Mill Creek HS,100,2,0,102
Minor ES,12,0,1,13
Moore MS,0,0,0,0
Mountain Park ES,2,0,0,2
Mountain View HS,38,0,1,39
Mulberry ES,4,0,0,4
Nesbit ES,0,0,0,0
Norcross ES,2,0,0,2
Norcross HS,0,0,0,0
North Gwinnett HS,3,1,1,5
North Gwinnett MS,12,0,1,13
Northbrook MS,1,0,1,2
Norton ES,4,0,0,4
Oakland Meadow School,1,0,0,1
Osborne MS,11,0,0,11
Parkview HS,25,1,0,26
Parsons ES,0,0,0,0
Partee ES,2,1,0,3
Patrick ES,2,0,0,2
Paul Duke STEM HS,1,0,1,2
Peachtree ES,12,0,0,12
Peachtree Ridge HS,3,1,3,7
Pharr ES,4,0,0,4
Phoenix HS,0,0,0,0
Pinckneyville MS,3,0,0,3
Puckett's Mill ES,11,3,1,15
Radloff MS,0,0,0,0
Richards MS,18,1,0,19
Riverside ES,6,0,1,7
Roberts ES,0,1,0,1
Rock Springs ES,0,0,0,0
Rockbridge ES,31,0,0,31
Rosebud ES,0,0,0,0
Shiloh ES,0,0,0,0
Shiloh HS,0,0,0,0
Shiloh MS,36,1,2,39
Simonton ES,1,0,0,1
Simpson ES,15,0,0,15
Snellville MS,26,0,1,27
South Gwinnett HS,2,0,0,2
Starling ES,2,0,0,2
Stripling ES,0,0,0,0
Sugar Hill ES,11,0,0,11
Summerour MS,1,0,0,1
Suwanee ES,3,1,0,4
Sweetwater MS,1,0,0,1
Sycamore ES,12,0,0,12
Taylor ES,5,1,0,6
Trickum MS,0,0,0,0
Trip ES,1,0,0,1
Twin Rivers MS,0,0,0,0
Walnut Grove ES,1,0,0,1
White Oak ES,16,0,0,16
Winn Holt ES,15,0,0,15
Woodward Mill ES,0,0,0,0
