School,Close Contact,Positive Case,Suspected Case,Total
Alcova ES,2,0,0,2
Alford ES,0,0,0,0
Anderson-Livsey ES,0,0,0,0
Annistown ES,1,0,0,1
Arcado ES,4,1,1,6
Archer HS,6,1,2,9
Baggett ES,1,0,0,1
Baldwin ES,0,0,0,0
Bay Creek MS,9,1,1,11
Beaver Ridge ES,0,0,0,0
Benefield ES,4,0,0,4
Berkeley Lake ES,9,1,0,10
Berkmar HS,0,0,0,0
Berkmar MS,12,0,3,15
Bethesda ES,0,0,0,0
Britt ES,2,0,1,3
Brookwood ES,24,2,0,26
Brookwood HS,18,3,0,21
Buice Center,1,0,0,1
Burnette ES,0,0,0,0
Camp Creek ES,2,0,0,2
Cedar Hill ES,31,1,5,37
Centerville ES,1,0,0,1
Central Gwinnett HS,5,0,0,5
Chattahoochee ES,26,2,2,30
Chesney ES,35,7,3,45
Coleman MS,3,1,0,4
Collins Hill HS,10,1,0,11
Cooper ES,65,2,2,69
Corley ES,1,0,0,1
Couch MS,4,1,0,5
Craig ES,0,0,0,0
Creekland MS,1,0,3,4
Crews MS,3,1,0,4
Dacula ES,13,1,1,15
Dacula HS,0,0,2,2
Dacula MS,3,1,0,4
Discovery HS,2,1,1,4
Duluth HS,9,2,1,12
Duluth MS,8,0,3,11
Duncan Creek ES,15,1,0,16
Dyer ES,1,0,1,2
Ferguson ES,4,0,0,4
Five Forks MS,3,0,0,3
Fort Daniel ES,0,0,0,0
Freeman's Mill ES,3,0,0,3
GIVE East,0,0,1,1
GIVE West,0,0,0,0
Grace Snell MS,2,1,0,3
Graves ES,0,1,0,1
Grayson ES,7,0,2,9
Grayson HS,11,2,0,13
Gwin Oaks ES,20,3,0,23
Gwinnett Online Campus,0,0,0,0
"Gwinnett School of Mathematics, Science, and Technology",0,0,0,0
Harbins ES,2,1,0,3
Harmony ES,0,1,2,3
Harris ES,0,1,1,2
Head ES,0,0,0,0
Hopkins ES,10,1,2,13
Hull MS,0,0,0,0
International Transition Center,7,0,1,8
Ivy Creek ES,1,0,2,3
Jackson ES,2,1,0,3
Jenkins ES,0,0,0,0
Jones MS,3,2,0,5
Jordan MS,1,2,1,4
Kanoheda ES,0,0,0,0
Knight ES,11,1,0,12
Lanier HS,2,0,1,3
Lanier MS,4,1,2,7
Lawrenceville ES,3,0,0,3
Level Creek ES,4,0,0,4
Lilburn ES,1,0,0,1
Lilburn MS,0,0,0,0
Lovin ES,0,0,0,0
Magill ES,45,3,1,49
Mason ES,12,1,0,13
Maxwell,0,0,0,0
McClure Health Science HS,8,0,4,12
McConnell MS,12,2,0,14
McKendree ES,33,1,0,34
Meadowcreek ES,36,2,0,38
Meadowcreek HS,39,1,8,48
Mill Creek HS,3,1,0,4
Minor ES,0,0,0,0
Moore MS,1,0,0,1
Mountain Park ES,3,0,0,3
Mountain View HS,82,9,2,93
Mulberry ES,1,0,1,2
Nesbit ES,0,0,0,0
Norcross ES,0,0,0,0
Norcross HS,8,1,0,9
North Gwinnett HS,1,0,1,2
North Gwinnett MS,1,1,0,2
Northbrook MS,1,0,0,1
Norton ES,1,1,0,2
Oakland Meadow School,1,0,0,1
Osborne MS,3,1,0,4
Parkview HS,11,3,2,16
Parsons ES,1,0,0,1
Partee ES,0,0,0,0
Patrick ES,0,0,0,0
Paul Duke STEM HS,0,0,0,0
Peachtree ES,19,0,5,24
Peachtree Ridge HS,1,0,0,1
Pharr ES,7,0,2,9
Phoenix HS,0,0,0,0
Pinckneyville MS,1,0,1,2
Puckett's Mill ES,3,0,1,4
Radloff MS,2,2,0,4
Richards MS,17,0,9,26
Riverside ES,1,0,0,1
Roberts ES,3,0,0,3
Rock Springs ES,0,0,0,0
Rockbridge ES,22,2,1,25
Rosebud ES,6,0,0,6
Shiloh ES,0,0,0,0
Shiloh HS,2,1,1,4
Shiloh MS,4,1,0,5
Simonton ES,56,2,0,58
Simpson ES,1,0,0,1
Snellville MS,1,0,0,1
South Gwinnett HS,12,0,3,15
Starling ES,2,0,0,2
Stripling ES,2,0,2,4
Sugar Hill ES,14,2,3,19
Summerour MS,0,0,0,0
Suwanee ES,1,0,0,1
Sweetwater MS,5,1,0,6
Sycamore ES,2,0,0,2
Taylor ES,3,0,0,3
Trickum MS,6,2,0,8
Trip ES,34,0,1,35
Twin Rivers MS,60,3,1,64
Walnut Grove ES,0,0,0,0
White Oak ES,0,0,1,1
Winn Holt ES,10,1,3,14
Woodward Mill ES,1,0,0,1
