School,Close Contact,Positive Case,Suspected Case,Total
Alcova ES,15,5,3,23
Alford ES,9,1,1,11
Anderson-Livsey ES,1,0,0,1
Annistown ES,7,1,0,8
Arcado ES,35,3,0,38
Archer HS,99,13,15,127
Baggett ES,8,1,5,14
Baldwin ES,7,1,0,8
Bay Creek MS,4,3,2,9
Beaver Ridge ES,5,4,0,9
Benefield ES,9,0,0,9
Berkeley Lake ES,9,0,1,10
Berkmar HS,15,3,0,18
Berkmar MS,19,2,3,24
Bethesda ES,11,1,0,12
Britt ES,5,0,0,5
Brookwood ES,15,1,0,16
Brookwood HS,39,12,6,57
Buice Center,4,2,0,6
Burnette ES,6,0,4,10
Camp Creek ES,25,1,2,28
Cedar Hill ES,9,4,0,13
Centerville ES,19,3,4,26
Central Gwinnett HS,17,4,0,21
Chattahoochee ES,29,3,4,36
Chesney ES,23,2,0,25
Coleman MS,15,3,2,20
Collins Hill HS,28,6,0,34
Cooper ES,25,2,0,27
Corley ES,4,0,2,6
Couch MS,11,1,0,12
Craig ES,26,2,2,30
Creekland MS,15,3,2,20
Crews MS,6,0,0,6
Dacula ES,13,1,8,22
Dacula HS,10,5,4,19
Dacula MS,35,6,2,43
Discovery HS,8,4,1,13
Duluth HS,25,4,5,34
Duluth MS,7,2,1,10
Duncan Creek ES,53,3,3,59
Dyer ES,17,0,4,21
McConnell MS,32,4,0,36
McKendree ES,15,4,0,19
Meadowcreek ES,10,5,0,15
Meadowcreek HS,24,1,5,30
Mill Creek HS,48,11,0,59
Minor ES,3,2,1,6
Moore MS,8,4,3,15
Mountain Park ES,7,4,0,11
Mountain View HS,22,4,4,30
Mulberry ES,27,3,1,31
Nesbit ES,3,2,3,8
Norcross ES,6,2,1,9
Norcross HS,56,15,5,76
North Gwinnett HS,16,7,7,30
North Gwinnett MS,45,10,4,59
Northbrook MS,11,4,3,18
Norton ES,9,1,1,11
Oakland Meadow School,1,0,2,3
Osborne MS,62,6,1,69
Parkview HS,20,7,10,37
Parsons ES,5,1,2,8
Partee ES,2,1,0,3
Patrick ES,10,1,1,12
Paul Duke STEM HS,0,5,0,5
Peachtree ES,13,5,3,21
Peachtree Ridge HS,4,3,0,7
Pharr ES,6,0,0,6
Phoenix HS,3,1,0,4
Pinckneyville MS,17,5,8,30
Puckett's Mill ES,7,1,1,9
Radloff MS,9,2,1,12
Richards MS,40,7,13,60
Riverside ES,9,1,0,10
Roberts ES,8,3,0,11
Rock Springs ES,36,2,0,38
Rockbridge ES,15,2,2,19
Rosebud ES,7,0,3,10
Shiloh ES,7,2,0,9
Shiloh HS,6,3,6,15
Shiloh MS,7,1,1,9
Simonton ES,11,5,0,16
Simpson ES,31,4,0,35
Snellville MS,2,1,2,5
South Gwinnett HS,19,4,1,24
Starling ES,15,0,3,18
Stripling ES,4,1,3,8
Sugar Hill ES,38,6,5,49
Summerour MS,8,0,1,9
Suwanee ES,6,4,0,10
Sweetwater MS,8,4,2,14
Sycamore ES,11,1,1,13
Taylor ES,13,3,0,16
Trickum MS,21,5,1,27
Trip ES,15,4,4,23
Twin Rivers MS,18,4,0,22
Walnut Grove ES,19,2,0,21
White Oak ES,20,2,5,27
Winn Holt ES,18,1,6,25
Woodward Mill ES,4,0,0,4
