School,Close Contact,Positive Case,Suspected Case,Total
Alcova ES,26,1,1,28
Alford ES,2,1,1,4
Anderson-Livsey ES,1,1,0,2
Annistown ES,22,2,0,24
Arcado ES,4,1,1,6
Archer HS,55,2,9,66
Baggett ES,45,4,7,56
Baldwin ES,6,1,0,7
Bay Creek MS,13,2,1,16
Beaver Ridge ES,11,1,0,12
Benefield ES,20,1,0,21
Berkeley Lake ES,4,1,1,6
Berkmar HS,22,7,2,31
Berkmar MS,33,1,6,40
Bethesda ES,44,0,3,47
Britt ES,9,0,3,12
Brookwood ES,15,0,0,15
Brookwood HS,75,16,4,95
Buice Center,2,0,0,2
Burnette ES,12,0,11,23
Camp Creek ES,78,2,4,84
Cedar Hill ES,17,0,4,21
Centerville ES,4,1,2,7
Central Gwinnett HS,2,5,0,7
Chattahoochee ES,69,3,7,79
Chesney ES,63,5,0,68
Coleman MS,4,0,0,4
Collins Hill HS,3,0,0,3
Cooper ES,64,3,5,72
Corley ES,2,1,0,3
Couch MS,7,3,0,10
Craig ES,27,6,2,35
Creekland MS,10,4,1,15
Crews MS,13,1,0,14
Dacula ES,35,1,7,43
Dacula HS,20,7,6,33
Dacula MS,93,9,2,104
Discovery HS,16,2,0,18
Duluth HS,19,3,3,25
Duluth MS,30,5,9,44
Duncan Creek ES,38,3,0,41
Dyer ES,34,4,4,42
Ferguson ES,51,1,3,55
Five Forks MS,52,6,1,59
Fort Daniel ES,6,0,0,6
Freeman's Mill ES,9,0,2,11
GIVE East,1,0,0,1
GIVE West,2,1,1,4
Grace Snell MS,5,0,4,9
Graves ES,7,1,0,8
Grayson ES,9,0,0,9
Grayson HS,23,8,0,31
Gwin Oaks ES,7,1,1,9
Gwinnett Online Campus,8,5,1,14
"Gwinnett School of Mathematics, Science, and Technology",1,2,0,3
Harbins ES,31,1,4,36
Harmony ES,0,0,0,0
Harris ES,19,4,3,26
Head ES,37,4,1,42
Hopkins ES,18,2,0,20
Hull MS,6,5,1,12
International Transition Center,5,1,0,6
Ivy Creek ES,18,4,2,24
Jackson ES,22,7,0,29
Jenkins ES,7,0,0,7
Jones MS,6,0,0,6
Jordan MS,17,4,1,22
Kanoheda ES,7,0,0,7
Knight ES,31,2,7,40
Lanier HS,35,1,7,43
Lanier MS,11,0,3,14
Lawrenceville ES,2,2,0,4
Level Creek ES,11,1,1,13
Lilburn ES,4,1,0,5
Lilburn MS,4,0,1,5
Lovin ES,32,3,2,37
Magill ES,70,6,5,81
Mason ES,9,1,3,13
Maxwell,2,0,0,2
McClure Health Science HS,3,0,4,7
McConnell MS,14,3,0,17
McKendree ES,104,7,0,111
Meadowcreek ES,9,3,1,13
Meadowcreek HS,11,2,1,14
Mill Creek HS,51,4,0,55
Minor ES,7,0,2,9
Moore MS,0,0,0,0
Mountain Park ES,4,3,0,7
Mountain View HS,67,2,5,74
Mulberry ES,23,1,5,29
Nesbit ES,1,0,0,1
Norcross ES,64,4,4,72
Norcross HS,76,8,4,88
North Gwinnett HS,20,2,3,25
North Gwinnett MS,66,4,2,72
Northbrook MS,26,2,1,29
Norton ES,1,0,0,1
Oakland Meadow School,3,0,0,3
Osborne MS,83,3,0,86
Parkview HS,18,9,9,36
Parsons ES,1,2,0,3
Partee ES,25,5,3,33
Patrick ES,12,2,0,14
Paul Duke STEM HS,10,4,0,14
Peachtree ES,47,0,11,58
Peachtree Ridge HS,35,6,6,47
Pharr ES,5,1,0,6
Phoenix HS,0,0,0,0
Pinckneyville MS,102,2,10,114
Puckett's Mill ES,27,1,2,30
Radloff MS,51,3,0,54
Richards MS,32,4,7,43
Riverside ES,54,4,2,60
Roberts ES,1,0,0,1
Rock Springs ES,31,3,0,34
Rockbridge ES,42,1,5,48
Rosebud ES,5,1,2,8
Shiloh ES,15,3,0,18
Shiloh HS,5,2,4,11
Shiloh MS,30,1,4,35
Simonton ES,28,2,3,33
Simpson ES,22,3,0,25
Snellville MS,2,0,1,3
South Gwinnett HS,11,3,6,20
Starling ES,21,2,1,24
Stripling ES,11,0,4,15
Sugar Hill ES,18,3,1,22
Summerour MS,17,3,2,22
Suwanee ES,0,1,0,1
Sweetwater MS,10,3,1,14
Sycamore ES,84,4,1,89
Taylor ES,35,4,0,39
Trickum MS,11,3,3,17
Trip ES,26,2,3,31
Twin Rivers MS,118,6,6,130
Walnut Grove ES,0,0,0,0
White Oak ES,23,1,5,29
Winn Holt ES,25,0,1,26
Woodward Mill ES,3,0,0,3
