School,Close Contact,Positive Case,Suspected Case,Total
Alcova ES,88,7,9,104
Alford ES,2,0,1,3
Anderson-Livsey ES,0,0,0,0
Annistown ES,1,0,0,1
Arcado ES,34,0,2,36
Archer HS,101,3,14,118
Baggett ES,27,1,2,30
Baldwin ES,0,0,0,0
Bay Creek MS,2,0,0,2
Beaver Ridge ES,2,0,0,2
Benefield ES,51,2,0,53
Berkeley Lake ES,1,1,0,2
Berkmar HS,40,2,0,42
Berkmar MS,2,0,0,2
Bethesda ES,22,0,0,22
Britt ES,3,0,0,3
Brookwood ES,30,1,0,31
Brookwood HS,14,1,0,15
Buice Center,0,1,0,1
Burnette ES,3,1,0,4
Camp Creek ES,18,0,0,18
Cedar Hill ES,26,1,0,27
Centerville ES,0,0,1,1
Central Gwinnett HS,15,2,0,17
Chattahoochee ES,3,0,0,3
Chesney ES,10,1,2,13
Coleman MS,1,0,0,1
Collins Hill HS,10,1,0,11
Cooper ES,20,0,1,21
Corley ES,1,1,0,2
Couch MS,0,0,0,0
Craig ES,1,0,1,2
Creekland MS,5,0,2,7
Crews MS,4,0,0,4
Dacula ES,2,0,1,3
Dacula HS,5,2,2,9
Dacula MS,57,0,2,59
Discovery HS,3,0,0,3
Duluth HS,10,0,2,12
Duluth MS,9,0,6,15
Duncan Creek ES,7,0,1,8
Dyer ES,26,0,4,30
Ferguson ES,25,1,0,26
Five Forks MS,40,2,0,42
Fort Daniel ES,11,0,1,12
Freeman's Mill ES,2,0,0,2
GIVE East,0,0,1,1
GIVE West,2,0,0,2
Grace Snell MS,10,1,2,13
Graves ES,44,2,5,51
Grayson ES,2,0,0,2
Grayson HS,13,4,0,17
Gwin Oaks ES,4,0,2,6
Gwinnett Online Campus,4,0,0,4
"Gwinnett School of Mathematics, Science, and Technology",0,0,3,3
Harbins ES,8,0,1,9
Harmony ES,1,0,0,1
Harris ES,25,0,0,25
Head ES,2,0,0,2
Hopkins ES,2,0,0,2
Hull MS,3,0,0,3
International Transition Center,0,0,1,1
Ivy Creek ES,3,1,2,6
Jackson ES,13,0,0,13
Jenkins ES,4,0,0,4
Jones MS,3,0,0,3
Jordan MS,2,0,1,3
Kanoheda ES,29,1,3,33
Knight ES,38,1,7,46
Lanier HS,19,3,1,23
Lanier MS,20,3,0,23
Lawrenceville ES,0,1,0,1
Level Creek ES,5,0,0,5
Lilburn ES,30,0,3,33
Lilburn MS,1,0,0,1
Lovin ES,24,0,1,25
Magill ES,16,0,1,17
Mason ES,1,0,0,1
Maxwell HS of Technology,5,0,2,7
McClure Health Science HS,0,0,0,0
McConnell MS,2,0,0,2
McKendree ES,34,1,0,35
Meadowcreek ES,4,0,1,5
Meadowcreek HS,16,0,7,23
Mill Creek HS,146,1,0,147
Minor ES,20,1,2,23
Moore MS,0,0,0,0
Mountain Park ES,1,0,0,1
Mountain View HS,73,4,3,80
Mulberry ES,1,0,0,1
Nesbit ES,23,2,0,25
Norcross ES,3,0,0,3
Norcross HS,13,2,1,16
North Gwinnett HS,70,5,1,76
North Gwinnett MS,58,0,0,58
Northbrook MS,18,2,1,21
Norton ES,10,1,0,11
Oakland Meadow School,1,0,0,1
Osborne MS,22,1,0,23
Parkview HS,11,2,4,17
Parsons ES,3,0,0,3
Partee ES,0,0,0,0
Patrick ES,1,1,0,2
Paul Duke STEM HS,3,1,1,5
Peachtree ES,21,0,3,24
Peachtree Ridge HS,10,1,2,13
Pharr ES,1,0,0,1
Phoenix HS,0,0,0,0
Pinckneyville MS,11,1,2,14
Puckett's Mill ES,12,0,1,13
Radloff MS,5,0,0,5
Richards MS,21,3,1,25
Riverside ES,27,1,0,28
Roberts ES,9,1,1,11
Rock Springs ES,0,0,0,0
Rockbridge ES,0,1,1,2
Rosebud ES,0,0,0,0
Shiloh ES,2,0,0,2
Shiloh HS,5,1,0,6
Shiloh MS,42,0,0,42
Simonton ES,0,0,1,1
Simpson ES,4,0,0,4
Snellville MS,1,0,0,1
South Gwinnett HS,8,1,2,11
Starling ES,2,1,0,3
Stripling ES,2,0,0,2
Sugar Hill ES,13,0,1,14
Summerour MS,1,0,0,1
Suwanee ES,0,0,0,0
Sweetwater MS,1,0,0,1
Sycamore ES,8,0,0,8
Taylor ES,15,1,0,16
Trickum MS,10,1,0,11
Trip ES,26,0,0,26
Twin Rivers MS,87,3,2,92
Walnut Grove ES,12,1,1,14
White Oak ES,73,0,2,75
Winn Holt ES,5,0,0,5
Woodward Mill ES,3,0,0,3
