School,Close Contact,Positive Case,Suspected Case,Total
Alcova ES,11,1,3,15
Alford ES,53,4,2,59
Anderson-Livsey ES,1,2,0,3
Annistown ES,51,4,0,55
Arcado ES,5,0,1,6
Archer HS,69,12,6,87
Baggett ES,23,0,2,25
Baldwin ES,1,6,0,7
Bay Creek MS,15,4,1,20
Beaver Ridge ES,47,5,2,54
Benefield ES,31,2,0,33
Berkeley Lake ES,9,2,0,11
Berkmar HS,10,3,4,17
Berkmar MS,40,4,10,54
Bethesda ES,12,3,2,17
Britt ES,9,0,4,13
Brookwood ES,34,2,1,37
Brookwood HS,70,10,2,82
Buice Center,6,1,2,9
Burnette ES,3,1,2,6
Camp Creek ES,68,4,3,75
Cedar Hill ES,14,3,0,17
Centerville ES,10,0,3,13
Central Gwinnett HS,14,4,2,20
Chattahoochee ES,46,9,8,63
Chesney ES,9,1,3,13
Coleman MS,17,2,1,20
Collins Hill HS,33,9,4,46
Cooper ES,16,0,0,16
Corley ES,5,1,3,9
Couch MS,6,4,1,11
Craig ES,23,2,2,27
Creekland MS,18,5,11,34
Crews MS,33,2,0,35
Dacula ES,19,2,7,28
Dacula HS,17,3,3,23
Dacula MS,40,6,2,48
Discovery HS,15,9,2,26
Duluth HS,74,3,13,90
Duluth MS,16,0,5,21
Duncan Creek ES,15,0,0,15
Dyer ES,21,1,2,24
Ferguson ES,20,2,1,23
Five Forks MS,59,3,0,62
Fort Daniel ES,4,2,0,6
Freeman's Mill ES,11,1,0,12
GIVE East,1,1,1,3
GIVE West,8,1,5,14
Grace Snell MS,3,1,2,6
Graves ES,3,3,2,8
Grayson ES,9,2,3,14
Grayson HS,35,9,2,46
Gwin Oaks ES,10,5,0,15
Gwinnett Online Campus,4,0,1,5
"Gwinnett School of Mathematics, Science, and Technology",2,0,1,3
Harbins ES,58,8,7,73
Harmony ES,4,0,1,5
Harris ES,9,1,0,10
Head ES,10,1,0,11
Hopkins ES,44,7,0,51
Hull MS,12,3,2,17
International Transition Center,13,1,2,16
Ivy Creek ES,18,2,2,22
Jackson ES,22,5,0,27
Jenkins ES,1,4,3,8
Jones MS,6,0,3,9
Jordan MS,2,3,3,8
Kanoheda ES,18,4,0,22
Knight ES,27,3,4,34
Lanier HS,44,3,4,51
Lanier MS,47,5,2,54
Lawrenceville ES,2,4,0,6
Level Creek ES,5,2,0,7
Lilburn ES,7,1,1,9
Lilburn MS,16,2,6,24
Lovin ES,10,0,0,10
Magill ES,15,1,2,18
Mason ES,8,3,3,14
Maxwell,1,0,0,1
McClure Health Science HS,4,0,1,5
McConnell MS,15,1,2,18
McKendree ES,78,11,2,91
Meadowcreek ES,21,4,3,28
Meadowcreek HS,14,2,5,21
Mill Creek HS,170,11,2,183
Minor ES,20,5,3,28
Moore MS,6,3,3,12
Mountain Park ES,19,2,1,22
Mountain View HS,68,4,5,77
Mulberry ES,31,4,3,38
Nesbit ES,6,2,2,10
Norcross ES,44,2,3,49
Norcross HS,60,2,3,65
North Gwinnett HS,52,7,10,69
North Gwinnett MS,27,4,6,37
Northbrook MS,27,3,1,31
Norton ES,34,4,0,38
Oakland Meadow School,0,0,0,0
Osborne MS,55,6,2,63
Parkview HS,35,4,12,51
Parsons ES,4,1,6,11
Partee ES,3,0,0,3
Patrick ES,4,1,0,5
Paul Duke STEM HS,0,3,0,3
Peachtree ES,43,1,5,49
Peachtree Ridge HS,14,6,1,21
Pharr ES,9,1,0,10
Phoenix HS,2,1,0,3
Pinckneyville MS,44,3,5,52
Puckett's Mill ES,22,5,6,33
Radloff MS,2,2,2,6
Richards MS,58,11,7,76
Riverside ES,4,1,1,6
Roberts ES,8,2,2,12
Rock Springs ES,23,5,0,28
Rockbridge ES,32,1,4,37
Rosebud ES,45,6,6,57
Shiloh ES,6,1,0,7
Shiloh HS,6,3,0,9
Shiloh MS,6,2,1,9
Simonton ES,64,5,1,70
Simpson ES,3,0,0,3
Snellville MS,25,3,0,28
South Gwinnett HS,26,4,2,32
Starling ES,41,3,3,47
Stripling ES,8,3,2,13
Sugar Hill ES,11,3,0,14
Summerour MS,9,1,4,14
Suwanee ES,1,0,1,2
Sweetwater MS,9,4,4,17
Sycamore ES,41,4,5,50
Taylor ES,9,2,0,11
Trickum MS,26,4,2,32
Trip ES,46,2,1,49
Twin Rivers MS,117,6,2,125
Walnut Grove ES,17,2,0,19
White Oak ES,17,1,4,22
Winn Holt ES,30,3,3,36
Woodward Mill ES,2,1,0,3
