School,Close Contact,Positive Case,Suspected Case,Total
Alcova ES,2,1,2,5
Alford ES,1,0,1,2
Anderson-Livsey ES,0,1,0,1
Annistown ES,3,0,0,3
Arcado ES,2,0,0,2
Archer HS,7,3,1,11
Baggett ES,19,1,1,21
Baldwin ES,3,4,0,7
Bay Creek MS,3,0,1,4
Beaver Ridge ES,1,0,0,1
Benefield ES,3,1,0,4
Berkeley Lake ES,2,0,0,2
Berkmar HS,8,1,3,12
Berkmar MS,12,1,5,18
Bethesda ES,27,4,0,31
Britt ES,4,0,4,8
Brookwood ES,17,0,2,19
Brookwood HS,53,7,1,61
Buice Center,2,1,0,3
Burnette ES,2,0,1,3
Camp Creek ES,13,2,0,15
Cedar Hill ES,4,1,0,5
Centerville ES,23,0,1,24
Chattahoochee ES,8,2,3,13
Coleman MS,1,0,0,1
Cooper ES,3,0,0,3
Corley ES,5,1,3,9
Couch MS,1,3,1,5
Craig ES,0,0,1,1
Creekland MS,12,0,3,15
Crews MS,0,2,0,2
Dacula ES,10,2,3,15
Dacula HS,3,2,2,7
Dacula MS,3,2,0,5
Discovery HS,15,2,3,20
Duluth HS,3,1,1,5
Duluth MS,3,2,2,7
Duncan Creek ES,6,0,0,6
Dyer ES,2,1,0,3
Ferguson ES,1,0,0,1
Five Forks MS,5,1,0,6
Fort Daniel ES,0,1,0,1
Freeman's Mill ES,8,0,0,8
GIVE East,2,0,0,2
GIVE West,1,0,0,1
Grace Snell MS,1,1,1,3
Graves ES,1,0,2,3
Grayson ES,15,1,0,16
Grayson HS,11,1,0,12
Gwin Oaks ES,10,3,0,13
"Gwinnett School of Mathematics, Science, and Technology",2,0,1,3
Harbins ES,71,5,4,80
Harmony ES,1,0,0,1
Harris ES,2,2,1,5
Head ES,1,0,0,1
Hopkins ES,6,0,0,6
International Transition Center,1,0,0,1
Ivy Creek ES,5,1,0,6
Jackson ES,4,1,1,6
Jenkins ES,7,2,1,10
Jones MS,17,1,0,18
Jordan MS,6,3,2,11
Kanoheda ES,2,1,0,3
Knight ES,1,0,0,1
Lanier HS,10,4,1,15
Lanier MS,36,6,2,44
Lawrenceville ES,0,1,0,1
Level Creek ES,7,0,0,7
Lilburn ES,1,1,1,3
Lilburn MS,5,1,1,7
Lovin ES,1,0,1,2
Magill ES,54,3,0,57
Mason ES,4,0,0,4
Maxwell,2,0,0,2
McClure Health Science HS,2,0,3,5
McConnell MS,13,2,1,16
McKendree ES,10,3,0,13
Meadowcreek ES,41,0,3,44
Meadowcreek HS,7,0,1,8
Mill Creek HS,22,4,0,26
Minor ES,4,0,0,4
Moore MS,2,1,0,3
Mountain Park ES,2,0,0,2
Mountain View HS,3,4,3,10
Mulberry ES,4,0,2,6
Nesbit ES,7,0,0,7
Norcross ES,5,0,2,7
Norcross HS,1,2,0,3
North Gwinnett HS,17,5,1,23
North Gwinnett MS,21,2,1,24
Northbrook MS,1,0,1,2
Norton ES,22,1,1,24
Oakland Meadow School,0,0,1,1
Osborne MS,27,2,0,29
Parkview HS,12,4,4,20
Parsons ES,3,0,0,3
Partee ES,2,0,0,2
Patrick ES,3,0,2,5
Paul Duke STEM HS,3,1,0,4
Peachtree ES,4,0,1,5
Peachtree Ridge HS,2,1,1,4
Pharr ES,2,2,0,4
Phoenix HS,1,2,0,3
Pinckneyville MS,2,0,1,3
Puckett's Mill ES,19,2,3,24
Radloff MS,8,3,0,11
Richards MS,9,5,1,15
Roberts ES,15,7,0,22
Rock Springs ES,6,1,1,8
Rockbridge ES,26,1,0,27
Rosebud ES,3,0,1,4
Shiloh ES,5,0,0,5
Shiloh HS,1,0,0,1
Shiloh MS,6,2,0,8
Simonton ES,3,2,0,5
Simpson ES,18,6,0,24
South Gwinnett HS,9,1,3,13
Starling ES,3,0,0,3
Stripling ES,2,0,0,2
Sugar Hill ES,17,3,0,20
Summerour MS,0,2,1,3
Suwanee ES,2,0,0,2
Sweetwater MS,6,4,1,11
Sycamore ES,5,0,0,5
Taylor ES,3,0,0,3
Trickum MS,3,0,0,3
Trip ES,30,0,1,31
Twin Rivers MS,15,2,1,18
Walnut Grove ES,10,1,0,11
White Oak ES,10,1,1,12
Winn Holt ES,9,1,1,11
Woodward Mill ES,1,1,0,2
