School,Close Contact,Positive Case,Suspected Case,Total
Alcova ES,29,2,4,35
Alford ES,29,0,3,32
Anderson-Livsey ES,0,0,0,0
Annistown ES,3,0,0,3
Arcado ES,1,0,0,1
Archer HS,43,0,4,47
Baggett ES,1,0,0,1
Baldwin ES,1,0,0,1
Bay Creek MS,3,0,1,4
Beaver Ridge ES,3,0,0,3
Benefield ES,2,0,0,2
Berkeley Lake ES,0,0,0,0
Berkmar HS,9,0,1,10
Berkmar MS,11,2,0,13
Bethesda ES,4,0,0,4
Britt ES,0,0,0,0
Brookwood ES,1,1,0,2
Brookwood HS,54,4,1,59
Buice Center,2,1,0,3
Burnette ES,2,0,1,3
Camp Creek ES,14,1,0,15
Cedar Hill ES,7,1,0,8
Centerville ES,1,0,0,1
Central Gwinnett HS,11,2,0,13
Chattahoochee ES,13,0,3,16
Chesney ES,11,2,0,13
Coleman MS,3,0,1,4
Collins Hill HS,19,2,0,21
Cooper ES,9,1,0,10
Corley ES,1,0,0,1
Couch MS,1,0,0,1
Craig ES,1,1,0,2
Creekland MS,4,0,0,4
Crews MS,1,0,0,1
Dacula ES,2,0,2,4
Dacula HS,30,2,3,35
Dacula MS,25,1,0,26
Discovery HS,2,1,0,3
Duluth HS,9,1,3,13
Duluth MS,12,3,2,17
Duncan Creek ES,15,1,0,16
Dyer ES,4,0,0,4
Ferguson ES,1,0,0,1
Five Forks MS,4,2,0,6
Fort Daniel ES,1,0,0,1
Freeman's Mill ES,6,1,0,7
GIVE East,0,0,0,0
GIVE West,0,0,0,0
Grace Snell MS,8,1,0,9
Graves ES,2,1,0,3
Grayson ES,0,0,0,0
Grayson HS,13,0,0,13
Gwin Oaks ES,2,0,1,3
Gwinnett Online Campus,0,0,0,0
"Gwinnett School of Mathematics, Science, and Technology",0,0,0,0
Harbins ES,17,0,0,17
Harmony ES,4,1,1,6
Harris ES,7,1,1,9
Head ES,0,0,0,0
Hopkins ES,4,0,1,5
Hull MS,0,0,1,1
International Transition Center,1,0,0,1
Ivy Creek ES,3,0,1,4
Jackson ES,3,1,0,4
Jenkins ES,3,0,0,3
Jones MS,4,0,0,4
Jordan MS,0,0,2,2
Kanoheda ES,2,0,0,2
Knight ES,10,0,3,13
Lanier HS,20,1,1,22
Lanier MS,13,1,0,14
Lawrenceville ES,0,1,0,1
Level Creek ES,2,0,0,2
Lilburn ES,5,1,0,6
Lilburn MS,0,1,0,1
Lovin ES,1,0,0,1
Magill ES,8,0,1,9
Mason ES,4,1,0,5
Maxwell HS of Technology,2,0,1,3
McClure Health Science HS,1,0,1,2
McConnell MS,6,0,1,7
McKendree ES,0,0,0,0
Meadowcreek ES,1,0,1,2
Meadowcreek HS,6,0,3,9
Mill Creek HS,55,0,0,55
Minor ES,2,0,0,2
Moore MS,2,0,0,2
Mountain Park ES,0,0,0,0
Mountain View HS,50,2,1,53
Mulberry ES,0,0,0,0
Nesbit ES,0,1,1,2
Norcross ES,1,0,0,1
Norcross HS,11,1,0,12
North Gwinnett HS,14,2,0,16
North Gwinnett MS,41,0,0,41
Northbrook MS,13,0,1,14
Norton ES,5,0,0,5
Oakland Meadow School,0,0,1,1
Osborne MS,77,2,0,79
Parkview HS,5,1,0,6
Parsons ES,0,0,0,0
Partee ES,0,0,0,0
Patrick ES,1,1,0,2
Paul Duke STEM HS,1,0,1,2
Peachtree ES,32,1,7,40
Peachtree Ridge HS,2,2,1,5
Pharr ES,0,0,0,0
Phoenix HS,0,0,0,0
Pinckneyville MS,0,0,3,3
Puckett's Mill ES,6,1,0,7
Radloff MS,1,0,1,2
Richards MS,38,1,14,53
Riverside ES,5,0,0,5
Roberts ES,1,1,1,3
Rock Springs ES,0,0,0,0
Rockbridge ES,0,1,0,1
Rosebud ES,0,0,0,0
Shiloh ES,4,0,2,6
Shiloh HS,1,0,0,1
Shiloh MS,0,0,0,0
Simonton ES,2,0,0,2
Simpson ES,21,1,0,22
Snellville MS,0,0,0,0
South Gwinnett HS,8,0,2,10
Starling ES,8,1,1,10
Stripling ES,0,0,1,1
Sugar Hill ES,12,1,0,13
Summerour MS,4,0,0,4
Suwanee ES,0,0,0,0
Sweetwater MS,10,3,0,13
Sycamore ES,0,0,0,0
Taylor ES,0,0,0,0
Trickum MS,11,2,0,13
Trip ES,0,0,0,0
Twin Rivers MS,3,1,0,4
Walnut Grove ES,3,0,1,4
White Oak ES,26,1,0,27
Winn Holt ES,1,0,1,2
Woodward Mill ES,6,1,3,10
