School,Close Contact,Positive Case,Suspected Case,Total
Alcova ES,2,1,0,3
Alford ES,0,0,1,1
Anderson-Livsey ES,0,0,0,0
Annistown ES,4,0,0,4
Arcado ES,29,0,1,30
Archer HS,4,1,2,7
Baggett ES,2,0,0,2
Baldwin ES,1,0,0,1
Bay Creek MS,7,1,1,9
Beaver Ridge ES,0,0,0,0
Benefield ES,1,0,0,1
Berkeley Lake ES,0,0,0,0
Berkmar HS,0,0,0,0
Berkmar MS,12,0,3,15
Bethesda ES,3,0,0,3
Britt ES,2,0,0,2
Brookwood ES,19,1,0,20
Brookwood HS,10,1,0,11
Buice Center,1,0,1,2
Burnette ES,1,1,0,2
Camp Creek ES,24,1,0,25
Cedar Hill ES,15,0,3,18
Centerville ES,0,0,0,0
Central Gwinnett HS,5,1,0,6
Chattahoochee ES,82,3,1,86
Chesney ES,3,0,0,3
Coleman MS,1,1,0,2
Collins Hill HS,7,2,0,9
Cooper ES,2,0,0,2
Corley ES,0,0,0,0
Couch MS,4,1,0,5
Craig ES,0,0,0,0
Creekland MS,2,0,2,4
Crews MS,2,1,0,3
Dacula ES,15,1,2,18
Dacula HS,0,0,2,2
Dacula MS,3,0,0,3
Discovery HS,2,0,1,3
Duluth HS,9,2,1,12
Duluth MS,2,0,2,4
Duncan Creek ES,14,1,0,15
Dyer ES,1,0,2,3
Ferguson ES,0,0,0,0
Five Forks MS,0,0,0,0
Fort Daniel ES,0,0,0,0
Freeman's Mill ES,0,0,0,0
GIVE East,1,0,0,1
GIVE West,0,0,0,0
Grace Snell MS,0,1,0,1
Graves ES,0,0,0,0
Grayson ES,16,1,1,18
Grayson HS,21,4,0,25
Gwin Oaks ES,11,1,0,12
Gwinnett Online Campus,0,0,0,0
"Gwinnett School of Mathematics, Science, and Technology",1,0,0,1
Harbins ES,0,0,0,0
Harmony ES,0,0,2,2
Harris ES,0,1,1,2
Head ES,0,0,0,0
Hopkins ES,14,0,3,17
Hull MS,0,0,0,0
International Transition Center,7,0,2,9
Ivy Creek ES,1,0,2,3
Jackson ES,1,0,0,1
Jenkins ES,1,0,0,1
Jones MS,0,0,0,0
Jordan MS,1,1,0,2
Kanoheda ES,1,0,0,1
Knight ES,1,0,0,1
Lanier HS,1,1,0,2
Lanier MS,4,0,2,6
Lawrenceville ES,4,2,0,6
Level Creek ES,0,1,0,1
Lilburn ES,1,0,0,1
Lilburn MS,0,0,2,2
Lovin ES,0,0,0,0
Magill ES,6,3,2,11
Mason ES,0,1,0,1
Maxwell,1,1,1,3
McClure Health Science HS,11,0,2,13
McConnell MS,8,1,0,9
McKendree ES,32,1,0,33
Meadowcreek ES,0,0,0,0
Meadowcreek HS,27,1,2,30
Mill Creek HS,5,0,0,5
Minor ES,0,0,0,0
Moore MS,1,0,0,1
Mountain Park ES,9,1,0,10
Mountain View HS,20,3,1,24
Mulberry ES,1,0,1,2
Nesbit ES,14,0,2,16
Norcross ES,1,0,0,1
Norcross HS,11,2,1,14
North Gwinnett HS,1,0,0,1
North Gwinnett MS,10,2,0,12
Northbrook MS,0,1,0,1
Norton ES,0,1,0,1
Oakland Meadow School,2,0,0,2
Osborne MS,25,0,0,25
Parkview HS,3,2,1,6
Parsons ES,3,2,0,5
Partee ES,0,0,0,0
Patrick ES,0,0,0,0
Paul Duke STEM HS,0,1,0,1
Peachtree ES,20,1,6,27
Peachtree Ridge HS,0,1,0,1
Pharr ES,4,0,2,6
Phoenix HS,0,0,0,0
Pinckneyville MS,2,0,0,2
Puckett's Mill ES,3,0,1,4
Radloff MS,1,0,0,1
Richards MS,13,0,8,21
Riverside ES,1,0,0,1
Roberts ES,3,0,0,3
Rock Springs ES,0,0,0,0
Rockbridge ES,22,2,2,26
Rosebud ES,6,0,0,6
Shiloh ES,1,0,0,1
Shiloh HS,0,0,1,1
Shiloh MS,4,1,0,5
Simonton ES,3,0,0,3
Simpson ES,2,0,0,2
Snellville MS,1,0,0,1
South Gwinnett HS,11,0,3,14
Starling ES,1,0,0,1
Stripling ES,1,0,1,2
Sugar Hill ES,7,2,1,10
Summerour MS,0,0,0,0
Suwanee ES,0,0,0,0
Sweetwater MS,5,1,0,6
Sycamore ES,0,0,0,0
Taylor ES,1,0,0,1
Trickum MS,4,5,0,9
Trip ES,29,0,1,30
Twin Rivers MS,23,2,1,26
Walnut Grove ES,0,0,0,0
White Oak ES,0,0,1,1
Winn Holt ES,11,0,2,13
Woodward Mill ES,2,0,0,2
