School,Close Contact,Positive Case,Suspected Case,Total
Alcova ES,3,3,0,6
Alford ES,0,1,1,2
Anderson-Livsey ES,0,0,0,0
Annistown ES,6,0,0,6
Arcado ES,34,1,1,36
Archer HS,37,2,6,45
Baggett ES,4,0,0,4
Baldwin ES,1,0,0,1
Bay Creek MS,9,1,1,11
Beaver Ridge ES,3,0,0,3
Benefield ES,1,0,0,1
Berkeley Lake ES,1,0,0,1
Berkmar HS,1,1,0,2
Berkmar MS,14,0,6,20
Bethesda ES,3,0,0,3
Britt ES,4,0,0,4
Brookwood ES,2,0,0,2
Brookwood HS,14,1,0,15
Buice Center,1,0,1,2
Burnette ES,2,1,0,3
Camp Creek ES,64,3,0,67
Cedar Hill ES,23,0,4,27
Centerville ES,0,0,0,0
Central Gwinnett HS,0,1,0,1
Chattahoochee ES,82,4,2,88
Chesney ES,4,0,0,4
Coleman MS,2,1,0,3
Collins Hill HS,7,2,0,9
Cooper ES,4,0,1,5
Corley ES,0,0,0,0
Couch MS,4,1,0,5
Craig ES,0,0,0,0
Creekland MS,3,0,3,6
Crews MS,4,0,0,4
Dacula ES,16,1,2,19
Dacula HS,0,0,1,1
Dacula MS,3,1,0,4
Discovery HS,2,0,1,3
Duluth HS,5,1,0,6
Duluth MS,2,0,4,6
Duncan Creek ES,15,2,1,18
Dyer ES,13,1,2,16
Ferguson ES,21,0,2,23
Five Forks MS,0,0,0,0
Fort Daniel ES,0,0,0,0
Freeman's Mill ES,0,0,0,0
GIVE East,1,0,0,1
GIVE West,0,0,0,0
Grace Snell MS,2,1,1,4
Graves ES,0,0,0,0
Grayson ES,16,1,1,18
Grayson HS,21,4,0,25
Gwin Oaks ES,19,2,1,22
Gwinnett Online Campus,0,0,0,0
"Gwinnett School of Mathematics, Science, and Technology",1,0,0,1
Harbins ES,2,0,1,3
Harmony ES,0,0,2,2
Harris ES,0,2,1,3
Head ES,1,1,1,3
Hopkins ES,14,1,3,18
Hull MS,0,0,0,0
International Transition Center,6,0,3,9
Ivy Creek ES,1,0,1,2
Jackson ES,1,0,0,1
Jenkins ES,1,0,0,1
Jones MS,1,0,0,1
Jordan MS,2,0,0,2
Kanoheda ES,1,0,0,1
Knight ES,3,0,0,3
Lanier HS,1,1,0,2
Lanier MS,8,0,2,10
Lawrenceville ES,4,2,0,6
Level Creek ES,1,1,0,2
Lilburn ES,3,0,0,3
Lilburn MS,0,0,6,6
Lovin ES,1,0,0,1
Magill ES,7,2,1,10
Mason ES,0,0,0,0
Maxwell,1,1,1,3
McClure Health Science HS,6,0,2,8
McConnell MS,8,2,0,10
McKendree ES,3,1,0,4
Meadowcreek ES,1,0,0,1
Meadowcreek HS,17,0,3,20
Mill Creek HS,12,4,1,17
Minor ES,0,0,0,0
Moore MS,10,0,1,11
Mountain Park ES,10,2,0,12
Mountain View HS,33,2,4,39
Mulberry ES,1,0,0,1
Nesbit ES,14,0,2,16
Norcross ES,1,0,0,1
Norcross HS,11,3,2,16
North Gwinnett HS,7,3,0,10
North Gwinnett MS,0,1,0,1
Northbrook MS,13,1,0,14
Norton ES,3,1,0,4
Oakland Meadow School,2,1,0,3
Osborne MS,29,2,0,31
Parkview HS,8,6,8,22
Parsons ES,3,2,0,5
Partee ES,0,0,0,0
Patrick ES,1,0,0,1
Paul Duke STEM HS,5,1,0,6
Peachtree ES,23,1,8,32
Peachtree Ridge HS,5,1,0,6
Pharr ES,4,0,2,6
Phoenix HS,0,0,0,0
Pinckneyville MS,2,0,0,2
Puckett's Mill ES,3,1,1,5
Radloff MS,1,0,0,1
Richards MS,14,4,8,26
Riverside ES,1,0,0,1
Roberts ES,0,0,0,0
Rock Springs ES,0,0,0,0
Rockbridge ES,4,2,2,8
Rosebud ES,6,0,0,6
Shiloh ES,1,0,0,1
Shiloh HS,1,0,1,2
Shiloh MS,4,1,1,6
Simonton ES,4,0,1,5
Simpson ES,2,0,0,2
Snellville MS,1,0,0,1
South Gwinnett HS,14,0,4,18
Starling ES,0,0,0,0
Stripling ES,1,0,1,2
Sugar Hill ES,8,2,1,11
Summerour MS,0,0,0,0
Suwanee ES,0,0,0,0
Sweetwater MS,4,2,0,6
Sycamore ES,1,0,0,1
Taylor ES,2,3,0,5
Trickum MS,7,5,0,12
Trip ES,30,0,1,31
Twin Rivers MS,22,2,1,25
Walnut Grove ES,1,0,0,1
White Oak ES,3,0,0,3
Winn Holt ES,33,1,2,36
Woodward Mill ES,0,0,0,0
