School,Close Contact,Positive Case,Suspected Case,Total
Alcova ES,0,3,5,8
Alford ES,1,0,1,2
Annistown ES,1,0,0,1
Arcado ES,7,0,0,7
Archer HS,9,1,0,10
Baggett ES,7,0,1,8
Benefield ES,17,1,0,18
Berkmar MS,1,0,0,1
Brookwood ES,2,0,0,2
Brookwood HS,1,0,0,1
Burnette ES,0,1,0,1
Central Gwinnett HS,2,0,0,2
Chattahoochee ES,1,0,0,1
Collins Hill HS,1,1,0,2
Cooper ES,14,1,1,16
Corley ES,0,1,0,1
Dacula HS,4,1,1,6
Dacula MS,27,1,2,30
Duluth HS,3,0,0,3
Duluth MS,2,0,1,3
Duncan Creek ES,1,0,1,2
Dyer ES,2,0,2,4
Five Forks MS,1,0,0,1
GIVE West,1,0,1,2
Grace Snell MS,5,1,0,6
Graves ES,12,2,0,14
Grayson ES,0,1,0,1
Grayson HS,2,1,0,3
Gwin Oaks ES,1,0,0,1
"Gwinnett School of Mathematics, Science, and Technology",0,0,2,2
Harbins ES,4,0,1,5
Ivy Creek ES,1,1,1,3
Jackson ES,9,1,0,10
Jenkins ES,1,0,0,1
Jones MS,1,0,0,1
Kanoheda ES,11,1,4,16
Knight ES,6,1,1,8
Lanier MS,17,5,0,22
Level Creek ES,6,0,0,6
Lilburn ES,17,0,0,17
Lovin ES,2,0,1,3
Magill ES,1,0,0,1
Maxwell HS of Technology,1,0,0,1
McConnell MS,1,0,0,1
Meadowcreek HS,2,0,1,3
Mill Creek HS,53,1,1,55
Mountain View HS,5,2,0,7
Norcross HS,2,1,0,3
North Gwinnett HS,26,3,0,29
North Gwinnett MS,3,0,0,3
Norton ES,9,1,0,10
Osborne MS,13,2,0,15
Parkview HS,1,0,1,2
Paul Duke STEM HS,0,1,0,1
Peachtree Ridge HS,2,0,0,2
Puckett's Mill ES,6,0,0,6
Radloff MS,1,0,1,2
Richards MS,3,0,0,3
Riverside ES,1,0,0,1
Rockbridge ES,0,0,1,1
Shiloh ES,2,0,0,2
Shiloh HS,0,1,0,1
Shiloh MS,41,0,0,41
Simonton ES,0,0,1,1
Snellville MS,1,0,0,1
South Gwinnett HS,1,0,1,2
Stripling ES,2,0,0,2
Sycamore ES,1,0,0,1
Taylor ES,13,1,0,14
Trickum MS,2,1,0,3
Walnut Grove ES,4,0,1,5
White Oak ES,45,0,0,45
