School,Close Contact,Positive Case,Suspected Case,Total
Alcova ES,14,1,7,22
Alford ES,0,0,2,2
Anderson-Livsey ES,0,0,0,0
Annistown ES,0,0,0,0
Arcado ES,24,0,2,26
Archer HS,18,1,1,20
Baggett ES,0,0,0,0
Baldwin ES,2,0,3,5
Bay Creek MS,1,0,2,3
Beaver Ridge ES,3,0,0,3
Benefield ES,0,0,1,1
Berkeley Lake ES,2,0,1,3
Berkmar HS,2,1,1,4
Berkmar MS,2,0,0,2
Bethesda ES,19,0,1,20
Britt ES,1,0,3,4
Brookwood ES,8,1,1,10
Brookwood HS,2,1,0,3
Buice Center,14,1,1,16
Burnette ES,3,0,4,7
Camp Creek ES,2,0,1,3
Cedar Hill ES,7,0,0,7
Centerville ES,7,3,1,11
Central Gwinnett HS,1,0,0,1
Chattahoochee ES,25,0,4,29
Chesney ES,16,1,2,19
Coleman MS,1,0,0,1
Collins Hill HS,1,0,0,1
Cooper ES,12,0,3,15
Corley ES,3,0,0,3
Couch MS,4,0,0,4
Craig ES,1,0,0,1
Creekland MS,2,1,2,5
Crews MS,4,1,0,5
Dacula ES,3,0,2,5
Dacula HS,5,0,6,11
Dacula MS,4,1,0,5
Discovery HS,2,1,0,3
Duluth HS,6,0,6,12
Duluth MS,4,0,7,11
Duncan Creek ES,12,0,2,14
Dyer ES,5,0,2,7
Ferguson ES,17,0,1,18
Five Forks MS,0,0,0,0
Fort Daniel ES,1,0,0,1
Freeman's Mill ES,9,0,3,12
GIVE East,3,0,0,3
GIVE West,0,0,1,1
Grace Snell MS,3,1,2,6
Graves ES,0,0,1,1
Grayson ES,4,0,1,5
Grayson HS,4,2,0,6
Gwin Oaks ES,0,0,0,0
Gwinnett Online Campus,0,0,0,0
"Gwinnett School of Mathematics, Science, and Technology",0,0,1,1
Harbins ES,9,0,4,13
Harmony ES,7,1,1,9
Harris ES,24,0,2,26
Head ES,0,0,0,0
Hopkins ES,1,0,3,4
Hull MS,0,0,2,2
International Transition Center,4,0,0,4
Ivy Creek ES,1,0,2,3
Jackson ES,9,0,1,10
Jenkins ES,4,0,0,4
Jones MS,4,0,0,4
Jordan MS,20,0,7,27
Kanoheda ES,1,0,0,1
Knight ES,7,0,2,9
Lanier HS,9,0,3,12
Lanier MS,0,0,1,1
Lawrenceville ES,0,1,0,1
Level Creek ES,20,4,0,24
Lilburn ES,0,0,0,0
Lilburn MS,3,0,1,4
Lovin ES,4,0,0,4
Magill ES,4,0,0,4
Mason ES,0,0,0,0
Maxwell HS of Technology,1,0,0,1
McClure Health Science HS,3,1,1,5
McConnell MS,2,1,5,8
McKendree ES,1,0,4,5
Meadowcreek ES,9,1,0,10
Meadowcreek HS,26,0,10,36
Mill Creek HS,61,5,1,67
Minor ES,3,0,0,3
Moore MS,1,0,0,1
Mountain Park ES,4,1,0,5
Mountain View HS,34,1,6,41
Mulberry ES,0,1,0,1
Nesbit ES,0,0,1,1
Norcross ES,21,0,17,38
Norcross HS,10,0,1,11
North Gwinnett HS,71,3,0,74
North Gwinnett MS,7,0,2,9
Northbrook MS,1,0,0,1
Norton ES,4,1,1,6
Oakland Meadow School,1,0,1,2
Osborne MS,56,1,0,57
Parkview HS,6,0,4,10
Parsons ES,2,0,0,2
Partee ES,0,0,0,0
Patrick ES,0,0,0,0
Paul Duke STEM HS,2,1,1,4
Peachtree ES,19,0,12,31
Peachtree Ridge HS,19,1,7,27
Pharr ES,1,0,0,1
Phoenix HS,0,0,0,0
Pinckneyville MS,2,1,2,5
Puckett's Mill ES,3,0,0,3
Radloff MS,3,0,3,6
Richards MS,5,0,2,7
Riverside ES,1,0,1,2
Roberts ES,6,1,0,7
Rock Springs ES,1,0,0,1
Rockbridge ES,4,0,2,6
Rosebud ES,2,0,0,2
Shiloh ES,0,0,1,1
Shiloh HS,2,1,2,5
Shiloh MS,0,0,0,0
Simonton ES,0,0,0,0
Simpson ES,20,0,3,23
Snellville MS,1,1,0,2
South Gwinnett HS,3,0,0,3
Starling ES,1,0,1,2
Stripling ES,0,0,1,1
Sugar Hill ES,5,0,0,5
Summerour MS,2,0,1,3
Suwanee ES,1,0,0,1
Sweetwater MS,1,0,0,1
Sycamore ES,1,0,0,1
Taylor ES,0,0,0,0
Trickum MS,4,0,3,7
Trip ES,0,0,0,0
Twin Rivers MS,7,1,1,9
Walnut Grove ES,0,0,0,0
White Oak ES,1,0,0,1
Winn Holt ES,0,0,1,1
Woodward Mill ES,0,0,3,3
