School,Close Contact,Positive Case,Suspected Case,Total
Alcova ES,21,3,1,25
Alford ES,12,1,1,14
Anderson-Livsey ES,0,1,0,1
Annistown ES,21,1,0,22
Arcado ES,74,0,3,77
Archer HS,109,4,20,133
Baggett ES,11,1,1,13
Baldwin ES,0,0,1,1
Bay Creek MS,11,1,6,18
Beaver Ridge ES,4,2,1,7
Benefield ES,26,2,1,29
Berkeley Lake ES,18,2,1,21
Berkmar HS,19,1,2,22
Berkmar MS,17,4,2,23
Bethesda ES,6,0,1,7
Britt ES,2,1,0,3
Brookwood ES,21,1,0,22
Brookwood HS,48,9,1,58
Buice Center,9,1,1,11
Burnette ES,17,1,4,22
Camp Creek ES,50,1,1,52
Cedar Hill ES,43,4,0,47
Centerville ES,2,0,0,2
Central Gwinnett HS,17,2,2,21
Chattahoochee ES,23,0,2,25
Chesney ES,15,0,2,17
Coleman MS,1,0,0,1
Collins Hill HS,28,5,3,36
Cooper ES,35,0,3,38
Corley ES,2,1,0,3
Couch MS,8,3,0,11
Craig ES,7,0,1,8
Creekland MS,20,1,2,23
Crews MS,7,1,0,8
Dacula ES,20,3,9,32
Dacula HS,24,2,7,33
Dacula MS,30,5,2,37
Discovery HS,17,3,0,20
Duluth HS,16,3,5,24
Duluth MS,33,0,12,45
Duncan Creek ES,29,1,0,30
Dyer ES,33,2,5,40
Ferguson ES,27,0,6,33
Five Forks MS,52,5,0,57
Fort Daniel ES,18,1,0,19
Freeman's Mill ES,20,0,3,23
GIVE East,0,0,0,0
GIVE West,4,0,0,4
Grace Snell MS,0,2,1,3
Graves ES,7,2,3,12
Grayson ES,10,1,0,11
Grayson HS,23,7,1,31
Gwin Oaks ES,10,2,0,12
Gwinnett Online Campus,0,0,0,0
"Gwinnett School of Mathematics, Science, and Technology",3,0,0,3
Harbins ES,46,3,4,53
Harmony ES,5,0,3,8
Harris ES,19,0,0,19
Head ES,9,1,1,11
Hopkins ES,38,1,4,43
Hull MS,6,3,1,10
International Transition Center,1,1,0,2
Ivy Creek ES,12,3,3,18
Jackson ES,12,3,0,15
Jenkins ES,13,0,0,13
Jones MS,45,2,0,47
Jordan MS,7,0,3,10
Kanoheda ES,8,0,0,8
Knight ES,17,1,10,28
Lanier HS,77,9,11,97
Lanier MS,14,0,0,14
Lawrenceville ES,4,0,0,4
Level Creek ES,11,0,0,11
Lilburn ES,8,1,2,11
Lilburn MS,5,0,1,6
Lovin ES,30,4,0,34
Magill ES,22,1,0,23
Mason ES,17,4,0,21
Maxwell,12,0,3,15
McClure Health Science HS,4,0,1,5
McConnell MS,11,1,0,12
McKendree ES,90,2,0,92
Meadowcreek ES,3,1,3,7
Meadowcreek HS,30,3,11,44
Mill Creek HS,66,3,0,69
Minor ES,4,0,0,4
Moore MS,2,0,1,3
Mountain Park ES,16,0,1,17
Mountain View HS,36,0,6,42
Mulberry ES,3,1,0,4
Nesbit ES,1,0,1,2
Norcross ES,1,0,0,1
Norcross HS,46,7,3,56
North Gwinnett HS,96,4,8,108
North Gwinnett MS,118,6,3,127
Northbrook MS,4,0,2,6
Norton ES,10,0,3,13
Oakland Meadow School,8,1,1,10
Osborne MS,21,1,1,23
Parkview HS,34,5,5,44
Parsons ES,7,3,0,10
Partee ES,9,2,0,11
Patrick ES,11,0,0,11
Paul Duke STEM HS,12,2,1,15
Peachtree ES,9,0,3,12
Peachtree Ridge HS,26,5,1,32
Pharr ES,14,1,2,17
Phoenix HS,1,0,0,1
Pinckneyville MS,19,1,1,21
Puckett's Mill ES,33,0,5,38
Radloff MS,4,1,2,7
Richards MS,21,3,5,29
Riverside ES,18,1,1,20
Roberts ES,2,0,0,2
Rock Springs ES,9,2,1,12
Rockbridge ES,19,1,2,22
Rosebud ES,2,2,0,4
Shiloh ES,39,0,2,41
Shiloh HS,10,2,2,14
Shiloh MS,28,2,0,30
Simonton ES,18,1,0,19
Simpson ES,6,1,0,7
Snellville MS,47,4,1,52
South Gwinnett HS,56,2,8,66
Starling ES,13,1,1,15
Stripling ES,5,0,0,5
Sugar Hill ES,31,0,4,35
Summerour MS,8,3,0,11
Suwanee ES,9,0,1,10
Sweetwater MS,10,1,0,11
Sycamore ES,6,0,0,6
Taylor ES,16,1,0,17
Trickum MS,25,3,0,28
Trip ES,26,0,1,27
Twin Rivers MS,34,3,0,37
Walnut Grove ES,15,2,0,17
White Oak ES,21,0,7,28
Winn Holt ES,13,0,2,15
Woodward Mill ES,4,1,0,5
