School,Close Contact,Positive Case,Suspected Case,Total
Alcova ES,6,0,1,7
Alford ES,1,0,0,1
Arcado ES,0,0,1,1
Archer HS,2,0,1,3
Berkmar MS,0,0,2,2
Brookwood ES,16,0,1,17
Brookwood HS,0,0,1,1
Buice Center,8,1,0,9
Burnette ES,0,0,2,2
Camp Creek ES,7,0,1,8
Central Gwinnett HS,10,1,0,11
Chattahoochee ES,1,0,0,1
Dacula ES,2,0,0,2
Discovery HS,1,1,0,2
Duncan Creek ES,2,0,0,2
Dyer ES,1,0,0,1
Ferguson ES,1,0,0,1
Freeman's Mill ES,3,0,1,4
GIVE West,0,0,1,1
Grayson HS,1,0,0,1
Harbins ES,1,1,0,2
Hopkins ES,0,1,1,2
Ivy Creek ES,1,0,0,1
Jenkins ES,2,0,0,2
Jones MS,16,0,0,16
Jordan MS,1,0,0,1
Kanoheda ES,0,0,1,1
Knight ES,3,0,1,4
Lilburn MS,0,0,3,3
Magill ES,27,0,1,28
Maxwell HS of Technology,0,0,1,1
McKendree ES,0,0,1,1
Meadowcreek ES,0,1,0,1
Meadowcreek HS,3,0,5,8
Mill Creek HS,2,0,1,3
Mountain View HS,1,0,0,1
Nesbit ES,0,0,2,2
Norcross ES,0,0,1,1
North Gwinnett HS,1,0,0,1
Norton ES,16,1,0,17
Parkview HS,0,0,1,1
Peachtree Ridge HS,6,1,0,7
Puckett's Mill ES,2,0,0,2
Rosebud ES,0,0,2,2
Sugar Hill ES,1,0,0,1
Summerour MS,1,0,0,1
Trickum MS,2,0,0,2
Walnut Grove ES,0,0,1,1
White Oak ES,1,0,0,1
Winn Holt ES,5,0,2,7
Woodward Mill ES,2,0,0,2
