School,Close Contact,Positive Case,Suspected Case,Total
Alcova ES,0,0,1,1
Bay Creek MS,0,0,3,3
Beaver Ridge ES,1,0,0,1
Britt ES,0,1,1,2
Brookwood HS,1,0,1,2
Central Gwinnett HS,8,0,0,8
Chattahoochee ES,0,0,1,1
Cooper ES,5,0,1,6
Discovery HS,1,0,0,1
Duluth HS,1,0,1,2
Duluth MS,0,0,1,1
Dyer ES,0,0,1,1
Five Forks MS,1,0,0,1
Graves ES,0,0,1,1
Grayson ES,1,0,0,1
Grayson HS,12,1,0,13
Harbins ES,1,0,0,1
Hopkins ES,0,0,1,1
Hull MS,2,0,0,2
Ivy Creek ES,1,0,0,1
Jackson ES,3,0,0,3
Jenkins ES,1,0,0,1
McConnell MS,5,0,1,6
McKendree ES,1,0,1,2
Meadowcreek HS,0,0,2,2
Mill Creek HS,70,3,1,74
Minor ES,1,0,0,1
Mountain View HS,1,0,0,1
Norcross HS,0,0,1,1
North Gwinnett HS,5,4,1,10
North Gwinnett MS,2,0,0,2
Norton ES,11,2,0,13
Osborne MS,2,1,2,5
Parkview HS,0,0,1,1
Peachtree ES,6,0,0,6
Peachtree Ridge HS,0,0,1,1
Rock Springs ES,1,1,0,2
Starling ES,0,0,1,1
Summerour MS,2,1,0,3
Sycamore ES,2,0,0,2
Twin Rivers MS,17,1,0,18
