School,Close Contact,Positive Case,Suspected Case,Total
Alcova ES,25,3,1,29
Alford ES,5,1,2,8
Anderson-Livsey ES,1,0,0,1
Annistown ES,7,0,0,7
Arcado ES,22,1,2,25
Archer HS,64,2,11,77
Baggett ES,44,1,7,52
Baldwin ES,3,2,1,6
Bay Creek MS,8,1,0,9
Beaver Ridge ES,7,2,0,9
Benefield ES,19,1,0,20
Berkeley Lake ES,20,2,0,22
Berkmar HS,4,3,2,9
Berkmar MS,28,1,6,35
Bethesda ES,40,2,3,45
Britt ES,6,0,4,10
Brookwood ES,32,1,0,33
Brookwood HS,54,10,4,68
Buice Center,0,2,1,3
Burnette ES,7,0,7,14
Camp Creek ES,67,1,3,71
Cedar Hill ES,27,0,5,32
Centerville ES,13,2,0,15
Central Gwinnett HS,5,2,0,7
Chattahoochee ES,56,3,0,59
Chesney ES,57,3,1,61
Coleman MS,2,0,0,2
Collins Hill HS,4,0,0,4
Cooper ES,26,0,2,28
Corley ES,20,2,0,22
Couch MS,7,0,0,7
Craig ES,33,3,2,38
Creekland MS,10,1,3,14
Crews MS,23,2,0,25
Dacula ES,31,0,6,37
Dacula HS,9,5,8,22
Dacula MS,41,4,3,48
Discovery HS,9,3,1,13
Duluth HS,25,1,6,32
Duluth MS,20,5,3,28
Duncan Creek ES,21,1,0,22
Dyer ES,60,4,9,73
Ferguson ES,43,0,2,45
Five Forks MS,25,2,0,27
Fort Daniel ES,2,0,0,2
Freeman's Mill ES,6,0,1,7
GIVE East,0,0,1,1
GIVE West,3,0,3,6
Grace Snell MS,4,0,4,8
Graves ES,0,0,2,2
Grayson ES,15,2,0,17
Grayson HS,22,4,1,27
Gwin Oaks ES,4,0,0,4
Gwinnett Online Campus,10,6,2,18
"Gwinnett School of Mathematics, Science, and Technology",3,1,0,4
Harbins ES,46,1,3,50
Harmony ES,2,0,0,2
Harris ES,20,2,3,25
Head ES,17,0,0,17
Hopkins ES,5,1,0,6
Hull MS,2,0,1,3
International Transition Center,2,1,0,3
Ivy Creek ES,10,3,2,15
Jackson ES,19,4,0,23
Jenkins ES,3,1,0,4
Jones MS,5,1,0,6
Jordan MS,9,0,2,11
Kanoheda ES,7,1,0,8
Knight ES,26,2,4,32
Lanier HS,7,0,5,12
Lanier MS,7,1,3,11
Lawrenceville ES,0,2,0,2
Level Creek ES,4,0,0,4
Lilburn ES,0,0,0,0
Lilburn MS,3,0,2,5
Lovin ES,3,0,1,4
Magill ES,123,8,4,135
Mason ES,6,0,1,7
Maxwell,4,2,0,6
McClure Health Science HS,8,0,6,14
McConnell MS,24,2,1,27
McKendree ES,33,5,0,38
Meadowcreek ES,27,2,1,30
Meadowcreek HS,20,0,7,27
Mill Creek HS,25,1,0,26
Minor ES,8,0,1,9
Moore MS,0,0,0,0
Mountain Park ES,5,2,0,7
Mountain View HS,40,3,4,47
Mulberry ES,20,2,4,26
Nesbit ES,3,0,1,4
Norcross ES,48,3,3,54
Norcross HS,36,4,6,46
North Gwinnett HS,64,5,4,73
North Gwinnett MS,4,1,1,6
Northbrook MS,3,1,0,4
Norton ES,2,0,1,3
Oakland Meadow School,2,0,1,3
Osborne MS,39,2,0,41
Parkview HS,17,4,11,32
Parsons ES,1,0,0,1
Partee ES,18,2,2,22
Patrick ES,2,0,1,3
Paul Duke STEM HS,8,2,0,10
Peachtree ES,21,0,9,30
Peachtree Ridge HS,2,2,5,9
Pharr ES,6,3,1,10
Phoenix HS,0,0,0,0
Pinckneyville MS,40,2,5,47
Puckett's Mill ES,26,2,0,28
Radloff MS,49,3,0,52
Richards MS,23,3,5,31
Riverside ES,3,0,1,4
Roberts ES,5,0,0,5
Rock Springs ES,50,2,0,52
Rockbridge ES,25,0,3,28
Rosebud ES,20,1,4,25
Shiloh ES,6,1,0,7
Shiloh HS,4,0,4,8
Shiloh MS,28,0,3,31
Simonton ES,21,1,1,23
Simpson ES,24,1,0,25
Snellville MS,4,0,2,6
South Gwinnett HS,7,1,4,12
Starling ES,24,1,2,27
Stripling ES,1,0,1,2
Sugar Hill ES,11,1,2,14
Summerour MS,31,3,2,36
Suwanee ES,0,0,0,0
Sweetwater MS,7,3,1,11
Sycamore ES,35,3,2,40
Taylor ES,33,2,0,35
Trickum MS,11,1,0,12
Trip ES,11,0,3,14
Twin Rivers MS,135,4,4,143
Walnut Grove ES,1,0,0,1
White Oak ES,13,1,1,15
Winn Holt ES,24,1,2,27
Woodward Mill ES,0,0,0,0
