School,Close Contact,Positive Case,Suspected Case,Total
Alcova ES,34,5,2,41
Alford ES,9,0,2,11
Anderson-Livsey ES,1,0,0,1
Annistown ES,3,0,0,3
Arcado ES,60,3,3,66
Archer HS,123,8,21,152
Baggett ES,32,1,9,42
Baldwin ES,4,2,1,7
Bay Creek MS,6,4,5,15
Beaver Ridge ES,17,3,0,20
Benefield ES,1,0,0,1
Berkeley Lake ES,34,2,0,36
Berkmar HS,14,1,1,16
Berkmar MS,40,4,5,49
Bethesda ES,50,3,2,55
Britt ES,6,0,1,7
Brookwood ES,40,1,0,41
Brookwood HS,39,10,5,54
Buice Center,1,2,1,4
Burnette ES,5,1,8,14
Camp Creek ES,95,1,7,103
Cedar Hill ES,25,0,4,29
Centerville ES,27,3,0,30
Central Gwinnett HS,10,2,0,12
Chattahoochee ES,10,0,1,11
Chesney ES,35,2,1,38
Coleman MS,6,0,1,7
Collins Hill HS,12,0,1,13
Cooper ES,21,1,1,23
Corley ES,9,1,0,10
Couch MS,6,1,0,7
Craig ES,10,4,2,16
Creekland MS,12,3,5,20
Crews MS,22,4,0,26
Dacula ES,24,3,6,33
Dacula HS,18,5,9,32
Dacula MS,68,4,4,76
Discovery HS,12,6,3,21
Duluth HS,33,0,11,44
Duluth MS,20,8,2,30
Duncan Creek ES,43,2,1,46
Dyer ES,35,2,9,46
Ferguson ES,72,3,2,77
Five Forks MS,71,5,0,76
Fort Daniel ES,16,4,0,20
Freeman's Mill ES,12,0,3,15
GIVE East,1,0,0,1
GIVE West,3,0,3,6
Grace Snell MS,5,0,6,11
Graves ES,12,0,4,16
Grayson ES,35,9,4,48
Grayson HS,20,5,0,25
Gwin Oaks ES,10,1,1,12
Gwinnett Online Campus,6,5,2,13
"Gwinnett School of Mathematics, Science, and Technology",2,1,0,3
Harbins ES,60,4,5,69
Harmony ES,2,0,0,2
Harris ES,12,1,1,14
Head ES,15,2,0,17
Hopkins ES,5,1,1,7
Hull MS,7,4,4,15
International Transition Center,3,1,0,4
Ivy Creek ES,16,5,4,25
Jackson ES,17,1,0,18
Jenkins ES,3,1,0,4
Jones MS,9,0,0,9
Jordan MS,14,4,4,22
Kanoheda ES,7,1,0,8
Knight ES,16,5,5,26
Lanier HS,20,3,10,33
Lanier MS,48,5,3,56
Lawrenceville ES,4,1,0,5
Level Creek ES,16,3,0,19
Lilburn ES,12,1,2,15
Lilburn MS,1,0,4,5
Lovin ES,6,0,0,6
Magill ES,158,6,7,171
Mason ES,6,0,0,6
Maxwell,5,1,0,6
McClure Health Science HS,9,1,6,16
McConnell MS,26,2,1,29
McKendree ES,76,6,0,82
Meadowcreek ES,29,4,1,34
Meadowcreek HS,27,0,10,37
Mill Creek HS,166,11,0,177
Minor ES,13,1,1,15
Moore MS,9,1,0,10
Mountain Park ES,8,3,0,11
Mountain View HS,29,4,3,36
Mulberry ES,25,5,2,32
Nesbit ES,7,0,2,9
Norcross ES,32,1,2,35
Norcross HS,53,8,7,68
North Gwinnett HS,75,7,8,90
North Gwinnett MS,39,3,2,44
Northbrook MS,6,2,1,9
Norton ES,5,1,2,8
Oakland Meadow School,2,1,2,5
Osborne MS,79,4,0,83
Parkview HS,21,7,16,44
Parsons ES,3,0,0,3
Partee ES,2,1,1,4
Patrick ES,4,0,1,5
Paul Duke STEM HS,15,2,0,17
Peachtree ES,17,0,8,25
Peachtree Ridge HS,5,3,2,10
Pharr ES,7,3,1,11
Phoenix HS,0,0,0,0
Pinckneyville MS,19,4,7,30
Puckett's Mill ES,30,2,0,32
Radloff MS,10,1,0,11
Richards MS,42,10,16,68
Riverside ES,10,0,1,11
Roberts ES,8,0,0,8
Rock Springs ES,80,4,0,84
Rockbridge ES,18,3,4,25
Rosebud ES,39,1,5,45
Shiloh ES,1,0,0,1
Shiloh HS,5,2,6,13
Shiloh MS,22,1,2,25
Simonton ES,6,0,0,6
Simpson ES,57,5,0,62
Snellville MS,5,0,2,7
South Gwinnett HS,18,3,4,25
Starling ES,18,0,2,20
Stripling ES,8,1,1,10
Sugar Hill ES,62,6,5,73
Summerour MS,38,3,5,46
Suwanee ES,0,0,0,0
Sweetwater MS,10,2,1,13
Sycamore ES,8,1,0,9
Taylor ES,10,1,0,11
Trickum MS,25,3,1,29
Trip ES,11,1,4,16
Twin Rivers MS,115,8,4,127
Walnut Grove ES,3,0,0,3
White Oak ES,12,1,1,14
Winn Holt ES,13,1,1,15
Woodward Mill ES,0,1,0,1
