School,Close Contact,Positive Case,Suspected Case,Total
Alcova ES,1,1,0,2
Annistown ES,1,0,0,1
Archer HS,2,0,0,2
Bay Creek MS,1,1,0,2
Bethesda ES,1,0,0,1
Burnette ES,1,0,0,1
Camp Creek ES,33,2,0,35
Cedar Hill ES,14,1,0,15
Cooper ES,2,0,1,3
Creekland MS,1,0,0,1
Dacula HS,1,0,0,1
Discovery HS,0,1,0,1
Duluth MS,0,0,1,1
Duncan Creek ES,1,0,0,1
Ferguson ES,18,0,1,19
Grace Snell MS,2,0,1,3
Grayson HS,2,1,0,3
Head ES,0,1,0,1
Hopkins ES,14,1,0,15
Jones MS,1,0,0,1
Jordan MS,1,0,0,1
Kanoheda ES,1,0,0,1
Knight ES,1,0,0,1
Lilburn MS,0,1,0,1
McConnell MS,1,0,0,1
Mill Creek HS,13,1,0,14
Mountain View HS,0,0,2,2
Norcross HS,0,1,0,1
North Gwinnett HS,12,1,0,13
Parkview HS,1,0,5,6
Peachtree ES,2,0,1,3
Peachtree Ridge HS,0,1,0,1
Pharr ES,1,0,0,1
Puckett's Mill ES,1,1,0,2
Richards MS,1,1,0,2
Rosebud ES,0,1,0,1
Shiloh ES,1,0,0,1
Shiloh MS,0,0,1,1
South Gwinnett HS,3,0,1,4
Sweetwater MS,1,1,0,2
Taylor ES,9,1,0,10
Trickum MS,4,1,0,5
Trip ES,1,0,0,1
Walnut Grove ES,1,0,0,1
