School,Close Contact,Positive Case,Suspected Case,Total
Alcova ES,21,0,3,24
Alford ES,29,0,4,33
Anderson-Livsey ES,0,0,0,0
Annistown ES,3,0,0,3
Arcado ES,1,0,0,1
Archer HS,29,0,6,35
Baggett ES,12,0,0,12
Baldwin ES,1,0,0,1
Bay Creek MS,0,0,1,1
Beaver Ridge ES,2,0,0,2
Benefield ES,22,1,0,23
Berkeley Lake ES,0,0,0,0
Berkmar HS,9,0,1,10
Berkmar MS,10,1,0,11
Bethesda ES,4,0,0,4
Britt ES,1,0,0,1
Brookwood ES,0,1,0,1
Brookwood HS,42,2,2,46
Buice Center,2,1,0,3
Burnette ES,2,0,0,2
Camp Creek ES,2,0,0,2
Cedar Hill ES,7,1,0,8
Centerville ES,2,0,0,2
Central Gwinnett HS,5,1,0,6
Chattahoochee ES,14,0,3,17
Chesney ES,13,2,0,15
Coleman MS,4,0,1,5
Collins Hill HS,12,1,0,13
Cooper ES,6,0,0,6
Corley ES,1,0,1,2
Couch MS,0,0,0,0
Craig ES,0,1,0,1
Creekland MS,5,0,0,5
Crews MS,4,0,0,4
Dacula ES,15,0,3,18
Dacula HS,4,1,4,9
Dacula MS,7,0,1,8
Discovery HS,2,2,0,4
Duluth HS,12,1,6,19
Duluth MS,18,2,7,27
Duncan Creek ES,26,1,0,27
Dyer ES,8,0,1,9
Ferguson ES,1,0,0,1
Five Forks MS,25,1,0,26
Fort Daniel ES,2,0,0,2
Freeman's Mill ES,5,0,0,5
GIVE East,0,0,0,0
GIVE West,0,0,0,0
Grace Snell MS,8,1,0,9
Graves ES,3,0,1,4
Grayson ES,0,0,0,0
Grayson HS,12,1,0,13
Gwin Oaks ES,1,1,0,2
Gwinnett Online Campus,0,0,0,0
"Gwinnett School of Mathematics, Science, and Technology",0,0,0,0
Harbins ES,18,1,0,19
Harmony ES,3,1,1,5
Harris ES,9,0,1,10
Head ES,1,0,0,1
Hopkins ES,3,0,1,4
Hull MS,0,0,1,1
International Transition Center,0,0,0,0
Ivy Creek ES,4,0,1,5
Jackson ES,6,0,0,6
Jenkins ES,4,0,0,4
Jones MS,6,0,0,6
Jordan MS,2,0,2,4
Kanoheda ES,1,0,0,1
Knight ES,10,0,5,15
Lanier HS,30,1,1,32
Lanier MS,0,0,0,0
Lawrenceville ES,0,1,0,1
Level Creek ES,4,0,0,4
Lilburn ES,8,1,0,9
Lilburn MS,3,1,0,4
Lovin ES,1,0,0,1
Magill ES,8,0,1,9
Mason ES,8,2,0,10
Maxwell HS of Technology,2,0,0,2
McClure Health Science HS,2,0,0,2
McConnell MS,8,0,2,10
McKendree ES,0,1,0,1
Meadowcreek ES,1,0,1,2
Meadowcreek HS,8,0,4,12
Mill Creek HS,56,1,0,57
Minor ES,2,0,0,2
Moore MS,2,0,0,2
Mountain Park ES,0,0,0,0
Mountain View HS,45,1,4,50
Mulberry ES,0,0,0,0
Nesbit ES,0,0,0,0
Norcross ES,7,2,0,9
Norcross HS,10,4,0,14
North Gwinnett HS,10,1,0,11
North Gwinnett MS,51,1,1,53
Northbrook MS,5,0,2,7
Norton ES,8,0,0,8
Oakland Meadow School,0,0,1,1
Osborne MS,76,4,0,80
Parkview HS,4,1,0,5
Parsons ES,0,0,0,0
Partee ES,0,0,0,0
Patrick ES,2,0,0,2
Paul Duke STEM HS,1,0,1,2
Peachtree ES,31,1,10,42
Peachtree Ridge HS,1,1,2,4
Pharr ES,0,0,0,0
Phoenix HS,0,0,0,0
Pinckneyville MS,0,0,2,2
Puckett's Mill ES,3,0,0,3
Radloff MS,7,0,1,8
Richards MS,25,0,15,40
Riverside ES,5,0,0,5
Roberts ES,2,3,1,6
Rock Springs ES,0,0,0,0
Rockbridge ES,0,1,0,1
Rosebud ES,0,0,0,0
Shiloh ES,3,0,2,5
Shiloh HS,1,1,0,2
Shiloh MS,0,0,0,0
Simonton ES,2,0,0,2
Simpson ES,13,0,0,13
Snellville MS,0,0,0,0
South Gwinnett HS,9,3,8,20
Starling ES,6,1,2,9
Stripling ES,0,0,1,1
Sugar Hill ES,15,1,0,16
Summerour MS,3,1,0,4
Suwanee ES,0,0,0,0
Sweetwater MS,11,3,0,14
Sycamore ES,1,0,0,1
Taylor ES,0,0,0,0
Trickum MS,6,1,0,7
Trip ES,0,0,0,0
Twin Rivers MS,3,1,1,5
Walnut Grove ES,2,0,0,2
White Oak ES,2,0,0,2
Winn Holt ES,0,0,1,1
Woodward Mill ES,5,1,2,8
